kind,pass,call_100ns,qpc_100ns,pos_s
poll,4320,718639076026,718639076027,43.193083900
poll,4320,718639081039,718639081040,43.193605442
poll,4320,718639086042,718639086043,43.194104308
poll,4320,718639091054,718639091056,43.194603175
poll,4320,718639096064,718639096066,43.195102041
poll,4320,718639101070,718639101071,43.195600907
poll,4320,718639106081,718639106081,43.196099773
poll,4320,718639111087,718639111088,43.196598639
poll,4320,718639116099,718639116099,43.197097506
poll,4320,718639121108,718639121108,43.197596372
poll,4320,718639126110,718639126110,43.198095238
poll,4320,718639131114,718639131114,43.198594104
poll,4320,718639136120,718639136121,43.199092971
poll,4330,718640050831,718640050832,43.290566893
poll,4330,718640055834,718640055835,43.291065760
poll,4330,718640060847,718640060847,43.291564626
poll,4330,718640065854,718640065855,43.292063492
poll,4330,718640070870,718640070870,43.292562358
poll,4330,718640075882,718640075883,43.293061224
poll,4330,718640080895,718640080895,43.293582766
poll,4330,718640085906,718640085907,43.294081633
poll,4330,718640090916,718640090917,43.294580499
poll,4330,718640095925,718640095926,43.295079365
poll,4330,718640100939,718640100939,43.295578231
poll,4330,718640105947,718640105947,43.296077098
poll,4330,718640110960,718640110960,43.296575964
poll,4330,718640115967,718640115968,43.297074830
poll,4330,718640120981,718640120982,43.297573696
poll,4330,718640125997,718640125998,43.298072562
poll,4330,718640131016,718640131017,43.298594104
poll,4330,718640136018,718640136018,43.299092971
poll,4340,718641051055,718641051056,43.390566893
poll,4340,718641056072,718641056072,43.391065760
poll,4340,718641061083,718641061083,43.391587302
poll,4340,718641066094,718641066105,43.392086168
poll,4340,718641071126,718641071126,43.392585034
poll,4340,718641076137,718641076137,43.393083900
poll,4340,718641081149,718641081150,43.393582766
poll,4340,718641086162,718641086163,43.394081633
poll,4340,718641091181,718641091181,43.394580499
poll,4340,718641096192,718641096193,43.395079365
poll,4340,718641101194,718641101195,43.395578231
poll,4340,718641106205,718641106206,43.396099773
poll,4340,718641111207,718641111208,43.396598639
poll,4340,718641116226,718641116227,43.397097506
poll,4340,718641121239,718641121239,43.397596372
poll,4340,718641126252,718641126253,43.398095238
poll,4340,718641131269,718641131269,43.398594104
poll,4340,718641136281,718641136285,43.399092971
poll,4350,718642051181,718642051183,43.490589569
poll,4350,718642056205,718642056206,43.491088435
poll,4350,718642061213,718642061214,43.491587302
poll,4350,718642066226,718642066237,43.492108844
poll,4350,718642071254,718642071259,43.492607710
poll,4350,718642076282,718642076283,43.493106576
poll,4350,718642081290,718642081291,43.493605442
poll,4350,718642086293,718642086293,43.494104308
poll,4350,718642091305,718642091306,43.494603175
poll,4350,718642096323,718642096324,43.495102041
poll,4350,718642101334,718642101334,43.495600907
poll,4350,718642106341,718642106342,43.496122449
poll,4350,718642111354,718642111355,43.496621315
poll,4350,718642116362,718642116363,43.497120181
poll,4350,718642121380,718642121380,43.497619048
poll,4350,718642126396,718642126396,43.498117914
poll,4350,718642131404,718642131405,43.498616780
poll,4350,718642136412,718642136413,43.499115646
poll,4360,718643050830,718643050831,43.590566893
poll,4360,718643055835,718643055835,43.591065760
poll,4360,718643060850,718643060850,43.591564626
poll,4360,718643065862,718643065863,43.592063492
poll,4360,718643070878,718643070879,43.592562358
poll,4360,718643075889,718643075889,43.593083900
poll,4360,718643080896,718643080897,43.593582766
poll,4360,718643085904,718643085905,43.594081633
poll,4360,718643090909,718643090909,43.594580499
poll,4360,718643095927,718643095927,43.595079365
poll,4360,718643100942,718643100943,43.595578231
poll,4360,718643105951,718643105951,43.596077098
poll,4360,718643110965,718643110966,43.596575964
poll,4360,718643115976,718643115976,43.597074830
poll,4360,718643120977,718643120978,43.597573696
poll,4360,718643125979,718643125980,43.598072562
poll,4360,718643130998,718643130998,43.598594104
poll,4360,718643136007,718643136008,43.599092971
poll,4370,718644050614,718644050615,43.690544218
poll,4370,718644055622,718644055622,43.691043084
poll,4370,718644060629,718644060629,43.691541950
poll,4370,718644065641,718644065642,43.692040816
poll,4370,718644070654,718644070654,43.692562358
poll,4370,718644075662,718644075663,43.693061224
poll,4370,718644080675,718644080676,43.693560091
poll,4370,718644085692,718644085692,43.694058957
poll,4370,718644090695,718644090696,43.694557823
poll,4370,718644095702,718644095702,43.695056689
poll,4370,718644100707,718644100711,43.695555556
poll,4370,718644105725,718644105725,43.696054422
poll,4370,718644110735,718644110736,43.696553288
poll,4370,718644115744,718644115745,43.697052154
poll,4370,718644120754,718644120755,43.697573696
poll,4370,718644125771,718644125771,43.698072562
poll,4370,718644130787,718644130788,43.698571429
poll,4370,718644135806,718644135807,43.699070295
poll,4380,718645050619,718645050620,43.790544218
poll,4380,718645055638,718645055639,43.791043084
poll,4380,718645060647,718645060651,43.791541950
poll,4380,718645065669,718645065669,43.792063492
poll,4380,718645070687,718645070687,43.792562358
poll,4380,718645075705,718645075705,43.793061224
poll,4380,718645080718,718645080718,43.793560091
poll,4380,718645085721,718645085722,43.794058957
poll,4380,718645090723,718645090724,43.794557823
poll,4380,718645095742,718645095742,43.795056689
poll,4380,718645100750,718645100751,43.795555556
poll,4380,718645105763,718645105763,43.796054422
poll,4380,718645110801,718645110802,43.796575964
poll,4380,718645115814,718645115815,43.797074830
poll,4380,718645120823,718645120823,43.797573696
poll,4380,718645125827,718645125828,43.798072562
poll,4380,718645130843,718645130844,43.798571429
poll,4380,718645135859,718645135860,43.799070295
poll,4390,718646051741,718646051752,43.890634921
poll,4390,718646056776,718646056777,43.891133787
poll,4390,718646061791,718646061792,43.891632653
poll,4390,718646066806,718646066807,43.892154195
poll,4390,718646071815,718646071815,43.892653061
poll,4390,718646076824,718646076825,43.893151927
poll,4390,718646081833,718646081834,43.893650794
poll,4390,718646086838,718646086839,43.894149660
poll,4390,718646091849,718646091850,43.894648526
poll,4390,718646096852,718646096852,43.895147392
poll,4390,718646101863,718646101863,43.895646259
poll,4390,718646106870,718646106871,43.896145125
poll,4390,718646111884,718646111885,43.896643991
poll,4390,718646116900,718646116900,43.897142857
poll,4390,718646121917,718646121917,43.897664399
poll,4390,718646126935,718646126935,43.898163265
poll,4390,718646131937,718646131938,43.898662132
poll,4390,718646136940,718646136941,43.899160998
poll,4400,718647051863,718647051874,43.990657596
poll,4400,718647056898,718647056898,43.991156463
poll,4400,718647061910,718647061910,43.991655329
poll,4400,718647066922,718647066922,43.992154195
poll,4400,718647071936,718647071947,43.992653061
poll,4400,718647076964,718647076965,43.993151927
poll,4400,718647081976,718647081976,43.993673469
poll,4400,718647086992,718647086992,43.994172336
poll,4400,718647092001,718647092002,43.994671202
poll,4400,718647097010,718647097011,43.995170068
poll,4400,718647102019,718647102020,43.995668934
poll,4400,718647107031,718647107032,43.996167800
poll,4400,718647112043,718647112043,43.996666667
poll,4400,718647117054,718647117055,43.997165533
poll,4400,718647122072,718647122072,43.997664399
poll,4400,718647127075,718647127076,43.998163265
poll,4400,718647132087,718647132087,43.998684807
poll,4400,718647137092,718647137093,43.999183673
poll,4410,718648050729,718648050741,44.090566893
poll,4410,718648055765,718648055766,44.091065760
poll,4410,718648060777,718648060778,44.091564626
poll,4410,718648065789,718648065789,44.092063492
poll,4410,718648070792,718648070793,44.092562358
poll,4410,718648075805,718648075805,44.093061224
poll,4410,718648080818,718648080819,44.093582766
poll,4410,718648085823,718648085823,44.094081633
poll,4410,718648090839,718648090840,44.094580499
poll,4410,718648095856,718648095857,44.095079365
poll,4410,718648100866,718648100866,44.095578231
poll,4410,718648105883,718648105885,44.096077098
poll,4410,718648110901,718648110902,44.096575964
poll,4410,718648115916,718648115916,44.097074830
poll,4410,718648120930,718648120930,44.097573696
poll,4410,718648125942,718648125944,44.098095238
poll,4410,718648130956,718648130957,44.098594104
poll,4410,718648135971,718648135972,44.099092971
poll,4420,718649050804,718649050805,44.190566893
poll,4420,718649055814,718649055814,44.191065760
poll,4420,718649060828,718649060829,44.191564626
poll,4420,718649065840,718649065860,44.192063492
poll,4420,718649070876,718649070877,44.192562358
poll,4420,718649075888,718649075888,44.193061224
poll,4420,718649080899,718649080900,44.193560091
poll,4420,718649085910,718649085912,44.194058957
poll,4420,718649090913,718649090915,44.194557823
poll,4420,718649095916,718649095917,44.195079365
poll,4420,718649100928,718649100928,44.195578231
poll,4420,718649105943,718649105944,44.196077098
poll,4420,718649110959,718649110960,44.196575964
poll,4420,718649115973,718649115974,44.197074830
poll,4420,718649120976,718649120977,44.197573696
poll,4420,718649125978,718649125978,44.198072562
poll,4420,718649130994,718649130995,44.198571429
poll,4420,718649136012,718649136013,44.199070295
poll,4430,718650050944,718650050945,44.290566893
poll,4430,718650055949,718650055950,44.291065760
poll,4430,718650060960,718650060961,44.291564626
poll,4430,718650065967,718650065967,44.292063492
poll,4430,718650070979,718650070979,44.292585034
poll,4430,718650075993,718650075994,44.293083900
poll,4430,718650081009,718650081010,44.293582766
poll,4430,718650086027,718650086028,44.294081633
poll,4430,718650091037,718650091038,44.294580499
poll,4430,718650096052,718650096053,44.295079365
poll,4430,718650101054,718650101055,44.295578231
poll,4430,718650106070,718650106070,44.296077098
poll,4430,718650111086,718650111087,44.296575964
poll,4430,718650116098,718650116099,44.297097506
poll,4430,718650121101,718650121102,44.297596372
poll,4430,718650126108,718650126109,44.298095238
poll,4430,718650131112,718650131113,44.298594104
poll,4430,718650136119,718650136120,44.299092971
poll,4440,718651050852,718651050863,44.390566893
poll,4440,718651055883,718651055884,44.391065760
poll,4440,718651060901,718651060901,44.391564626
poll,4440,718651065918,718651065919,44.392063492
poll,4440,718651070935,718651070935,44.392562358
poll,4440,718651075952,718651075953,44.393061224
poll,4440,718651080954,718651080955,44.393560091
poll,4440,718651085964,718651085968,44.394058957
poll,4440,718651090980,718651090980,44.394580499
poll,4440,718651095990,718651095991,44.395079365
poll,4440,718651101001,718651101002,44.395578231
poll,4440,718651106015,718651106015,44.396077098
poll,4440,718651111017,718651111017,44.396575964
poll,4440,718651116033,718651116034,44.397074830
poll,4440,718651121051,718651121052,44.397573696
poll,4440,718651126068,718651126068,44.398072562
poll,4440,718651131083,718651131083,44.398571429
poll,4440,718651136098,718651136098,44.399092971
poll,4450,718652051754,718652051770,44.490634921
poll,4450,718652056795,718652056796,44.491133787
poll,4450,718652061797,718652061798,44.491632653
poll,4450,718652066800,718652066800,44.492131519
poll,4450,718652071814,718652071833,44.492630385
poll,4450,718652076846,718652076847,44.493129252
poll,4450,718652081852,718652081853,44.493628118
poll,4450,718652086860,718652086861,44.494149660
poll,4450,718652091876,718652091876,44.494648526
poll,4450,718652096890,718652096891,44.495147392
poll,4450,718652101909,718652101909,44.495646259
poll,4450,718652106911,718652106923,44.496145125
poll,4450,718652111949,718652111949,44.496643991
poll,4450,718652116967,718652116968,44.497142857
poll,4450,718652121978,718652121978,44.497641723
poll,4450,718652126992,718652126992,44.498163265
poll,4450,718652132008,718652132009,44.498662132
poll,4450,718652137025,718652137026,44.499160998
poll,4460,718653052389,718653052402,44.590680272
poll,4460,718653057414,718653057415,44.591179138
poll,4460,718653062430,718653062431,44.591678005
poll,4460,718653067445,718653067445,44.592199546
poll,4460,718653072458,718653072459,44.592698413
poll,4460,718653077469,718653077469,44.593197279
poll,4460,718653082484,718653082485,44.593696145
poll,4460,718653087501,718653087501,44.594195011
poll,4460,718653092504,718653092504,44.594693878
poll,4460,718653097516,718653097517,44.595192744
poll,4460,718653102532,718653102533,44.595691610
poll,4460,718653107543,718653107544,44.596190476
poll,4460,718653112560,718653112561,44.596689342
poll,4460,718653117576,718653117577,44.597210884
poll,4460,718653122590,718653122591,44.597709751
poll,4460,718653127636,718653127640,44.598208617
poll,4460,718653132657,718653132658,44.598707483
poll,4460,718653137670,718653137670,44.599206349
poll,4470,718654050601,718654050602,44.690544218
poll,4470,718654055612,718654055613,44.691065760
poll,4470,718654060630,718654060631,44.691564626
poll,4470,718654065645,718654065645,44.692063492
poll,4470,718654070660,718654070661,44.692562358
poll,4470,718654075662,718654075663,44.693061224
poll,4470,718654080664,718654080665,44.693560091
poll,4470,718654085676,718654085677,44.694058957
poll,4470,718654090695,718654090696,44.694557823
poll,4470,718654095698,718654095699,44.695056689
poll,4470,718654100713,718654100714,44.695555556
poll,4470,718654105723,718654105723,44.696054422
poll,4470,718654110732,718654110733,44.696575964
poll,4470,718654115745,718654115745,44.697074830
poll,4470,718654120751,718654120752,44.697573696
poll,4470,718654125766,718654125767,44.698072562
poll,4470,718654130780,718654130780,44.698571429
poll,4470,718654135796,718654135797,44.699070295
poll,4480,718655050768,718655050769,44.790544218
poll,4480,718655055775,718655055776,44.791043084
poll,4480,718655060792,718655060793,44.791541950
poll,4480,718655065803,718655065804,44.792063492
poll,4480,718655070817,718655070818,44.792562358
poll,4480,718655075825,718655075825,44.793061224
poll,4480,718655080839,718655080840,44.793560091
poll,4480,718655085848,718655085849,44.794058957
poll,4480,718655090860,718655090860,44.794557823
poll,4480,718655095867,718655095868,44.795056689
poll,4480,718655100880,718655100880,44.795555556
poll,4480,718655105887,718655105887,44.796054422
poll,4480,718655110898,718655110899,44.796553288
poll,4480,718655115905,718655115905,44.797052154
poll,4480,718655120919,718655120919,44.797573696
poll,4480,718655125922,718655125922,44.798072562
poll,4480,718655130925,718655130925,44.798571429
poll,4480,718655135938,718655135938,44.799070295
poll,4490,718656050902,718656050903,44.890566893
poll,4490,718656055920,718656055920,44.891065760
poll,4490,718656060928,718656060929,44.891564626
poll,4490,718656065941,718656065941,44.892063492
poll,4490,718656070948,718656070949,44.892562358
poll,4490,718656075961,718656075961,44.893061224
poll,4490,718656080971,718656080972,44.893582766
poll,4490,718656085981,718656085982,44.894081633
poll,4490,718656090995,718656090999,44.894580499
poll,4490,718656096021,718656096021,44.895079365
poll,4490,718656101031,718656101031,44.895578231
poll,4490,718656106039,718656106039,44.896077098
poll,4490,718656111051,718656111051,44.896575964
poll,4490,718656116065,718656116065,44.897074830
poll,4490,718656121076,718656121077,44.897573696
poll,4490,718656126084,718656126085,44.898095238
poll,4490,718656131103,718656131103,44.898594104
poll,4490,718656136117,718656136118,44.899092971
poll,4500,718657051948,718657051958,44.990634921
poll,4500,718657056973,718657056974,44.991133787
poll,4500,718657061988,718657061988,44.991632653
poll,4500,718657066999,718657067000,44.992131519
poll,4500,718657072013,718657072014,44.992653061
poll,4500,718657077021,718657077022,44.993151927
poll,4500,718657082035,718657082036,44.993650794
poll,4500,718657087047,718657087048,44.994149660
poll,4500,718657092059,718657092059,44.994648526
poll,4500,718657097076,718657097076,44.995147392
poll,4500,718657102088,718657102088,44.995646259
poll,4500,718657107096,718657107096,44.996145125
poll,4500,718657112110,718657112111,44.996643991
poll,4500,718657117120,718657117120,44.997142857
poll,4500,718657122133,718657122134,44.997664399
poll,4500,718657127145,718657127146,44.998163265
poll,4500,718657132158,718657132158,44.998662132
poll,4500,718657137173,718657137174,44.999160998
poll,4510,718658050818,718658050819,45.090544218
poll,4510,718658055822,718658055823,45.091043084
poll,4510,718658060840,718658060841,45.091564626
poll,4510,718658065850,718658065851,45.092063492
poll,4510,718658070864,718658070865,45.092562358
poll,4510,718658075875,718658075875,45.093061224
poll,4510,718658080889,718658080890,45.093560091
poll,4510,718658085903,718658085903,45.094058957
poll,4510,718658090917,718658090917,45.094557823
poll,4510,718658095923,718658095924,45.095056689
poll,4510,718658100938,718658100939,45.095555556
poll,4510,718658105947,718658105948,45.096054422
poll,4510,718658110961,718658110961,45.096575964
poll,4510,718658115969,718658115970,45.097074830
poll,4510,718658120984,718658120985,45.097573696
poll,4510,718658125995,718658125995,45.098072562
poll,4510,718658131010,718658131011,45.098571429
poll,4510,718658136024,718658136025,45.099070295
poll,4520,718659050861,718659050862,45.190566893
poll,4520,718659055867,718659055867,45.191065760
poll,4520,718659060879,718659060880,45.191564626
poll,4520,718659065893,718659065893,45.192063492
poll,4520,718659070899,718659070899,45.192562358
poll,4520,718659075912,718659075913,45.193061224
poll,4520,718659080922,718659080922,45.193560091
poll,4520,718659085934,718659085935,45.194081633
poll,4520,718659090953,718659090954,45.194580499
poll,4520,718659095962,718659095964,45.195079365
poll,4520,718659100978,718659100980,45.195578231
poll,4520,718659105995,718659105996,45.196077098
poll,4520,718659110999,718659111003,45.196575964
poll,4520,718659116020,718659116021,45.197074830
poll,4520,718659121035,718659121036,45.197573696
poll,4520,718659126049,718659126049,45.198095238
poll,4520,718659131061,718659131061,45.198594104
poll,4520,718659136072,718659136072,45.199092971
poll,4530,718660051368,718660051368,45.290566893
poll,4530,718660056381,718660056382,45.291065760
poll,4530,718660061392,718660061393,45.291564626
poll,4530,718660066408,718660066419,45.292086168
poll,4530,718660071430,718660071431,45.292585034
poll,4530,718660076440,718660076441,45.293083900
poll,4530,718660081455,718660081455,45.293582766
poll,4530,718660086468,718660086468,45.294081633
poll,4530,718660091476,718660091477,45.294580499
poll,4530,718660096487,718660096488,45.295079365
poll,4530,718660101496,718660101497,45.295578231
poll,4530,718660106505,718660106505,45.296077098
poll,4530,718660111522,718660111523,45.296598639
poll,4530,718660116527,718660116528,45.297097506
poll,4530,718660121544,718660121544,45.297596372
poll,4530,718660126549,718660126550,45.298095238
poll,4530,718660131555,718660131555,45.298594104
poll,4530,718660136558,718660136559,45.299092971
poll,4540,718661050822,718661050823,45.390544218
poll,4540,718661055834,718661055835,45.391043084
poll,4540,718661060848,718661060848,45.391541950
poll,4540,718661065856,718661065857,45.392063492
poll,4540,718661070870,718661070871,45.392562358
poll,4540,718661075880,718661075881,45.393061224
poll,4540,718661080895,718661080896,45.393560091
poll,4540,718661085909,718661085909,45.394058957
poll,4540,718661090925,718661090925,45.394557823
poll,4540,718661095940,718661095941,45.395056689
poll,4540,718661100959,718661100960,45.395555556
poll,4540,718661105975,718661105975,45.396054422
poll,4540,718661110979,718661110979,45.396575964
poll,4540,718661115992,718661115996,45.397074830
poll,4540,718661121018,718661121019,45.397573696
poll,4540,718661126028,718661126029,45.398072562
poll,4540,718661131045,718661131045,45.398571429
poll,4540,718661136059,718661136059,45.399070295
poll,4550,718662051047,718662051058,45.490566893
poll,4550,718662056084,718662056084,45.491065760
poll,4550,718662061101,718662061105,45.491564626
poll,4550,718662066736,718662066737,45.492131519
poll,4550,718662071750,718662071751,45.492630385
poll,4550,718662076753,718662076754,45.493129252
poll,4550,718662081771,718662081771,45.493628118
poll,4550,718662086788,718662086789,45.494126984
poll,4550,718662091803,718662091803,45.494625850
poll,4550,718662096813,718662096814,45.495124717
poll,4550,718662101819,718662101820,45.495623583
poll,4550,718662106836,718662106837,45.496145125
poll,4550,718662111841,718662111852,45.496643991
poll,4550,718662116862,718662116863,45.497142857
poll,4550,718662121881,718662121881,45.497641723
poll,4550,718662126889,718662126890,45.498140590
poll,4550,718662131907,718662131907,45.498639456
poll,4550,718662136923,718662136924,45.499138322
poll,4560,718663052365,718663052385,45.590680272
poll,4560,718663057561,718663057563,45.591179138
poll,4560,718663062566,718663062566,45.591700680
poll,4560,718663067568,718663067569,45.592199546
poll,4560,718663072582,718663072582,45.592698413
poll,4560,718663077583,718663077594,45.593197279
poll,4560,718663082614,718663082615,45.593696145
poll,4560,718663087627,718663087627,45.594195011
poll,4560,718663092630,718663092631,45.594693878
poll,4560,718663097634,718663097635,45.595192744
poll,4560,718663102639,718663102640,45.595691610
poll,4560,718663107653,718663107654,45.596190476
poll,4560,718663112661,718663112661,45.596689342
poll,4560,718663117674,718663117674,45.597210884
poll,4560,718663122684,718663122685,45.597709751
poll,4560,718663127701,718663127701,45.598208617
poll,4560,718663132718,718663132718,45.598707483
poll,4560,718663137726,718663137727,45.599206349
poll,4570,718664050739,718664050740,45.690544218
poll,4570,718664055745,718664055745,45.691043084
poll,4570,718664060747,718664060748,45.691541950
poll,4570,718664065757,718664065757,45.692040816
poll,4570,718664070772,718664070773,45.692562358
poll,4570,718664075781,718664075782,45.693061224
poll,4570,718664080795,718664080796,45.693560091
poll,4570,718664085812,718664085813,45.694058957
poll,4570,718664090822,718664090822,45.694557823
poll,4570,718664095834,718664095834,45.695056689
poll,4570,718664100850,718664100851,45.695555556
poll,4570,718664105856,718664105857,45.696054422
poll,4570,718664110870,718664110871,45.696553288
poll,4570,718664115874,718664115875,45.697052154
poll,4570,718664120884,718664120884,45.697573696
poll,4570,718664125900,718664125901,45.698072562
poll,4570,718664130913,718664130913,45.698571429
poll,4570,718664135923,718664135924,45.699070295
poll,4580,718665051908,718665051909,45.790612245
poll,4580,718665056929,718665056930,45.791111111
poll,4580,718665061948,718665061948,45.791609977
poll,4580,718665066953,718665066964,45.792108844
poll,4580,718665071983,718665071984,45.792607710
poll,4580,718665076998,718665076998,45.793106576
poll,4580,718665082014,718665082014,45.793605442
poll,4580,718665087017,718665087018,45.794126984
poll,4580,718665092032,718665092033,45.794625850
poll,4580,718665097043,718665097044,45.795124717
poll,4580,718665102061,718665102062,45.795623583
poll,4580,718665107072,718665107073,45.796122449
poll,4580,718665112084,718665112084,45.796621315
poll,4580,718665117091,718665117092,45.797120181
poll,4580,718665122105,718665122106,45.797619048
poll,4580,718665127123,718665127124,45.798117914
poll,4580,718665132142,718665132142,45.798639456
poll,4580,718665137145,718665137146,45.799138322
poll,4590,718666051038,718666051040,45.890566893
poll,4590,718666056058,718666056058,45.891065760
poll,4590,718666061074,718666061075,45.891564626
poll,4590,718666066093,718666066093,45.892063492
poll,4590,718666071102,718666071103,45.892585034
poll,4590,718666076108,718666076109,45.893083900
poll,4590,718666081124,718666081124,45.893582766
poll,4590,718666086131,718666086132,45.894081633
poll,4590,718666091133,718666091134,45.894580499
poll,4590,718666096141,718666096142,45.895079365
poll,4590,718666101157,718666101158,45.895578231
poll,4590,718666106170,718666106171,45.896077098
poll,4590,718666111187,718666111188,45.896575964
poll,4590,718666116202,718666116202,45.897074830
poll,4590,718666121218,718666121219,45.897596372
poll,4590,718666126231,718666126231,45.898095238
poll,4590,718666131233,718666131233,45.898594104
poll,4590,718666136250,718666136250,45.899092971
poll,4600,718667051160,718667051161,45.990589569
poll,4600,718667056181,718667056182,45.991088435
poll,4600,718667061196,718667061197,45.991587302
poll,4600,718667066206,718667066222,45.992086168
poll,4600,718667071249,718667071250,45.992585034
poll,4600,718667076259,718667076259,45.993083900
poll,4600,718667081269,718667081270,45.993582766
poll,4600,718667086283,718667086284,45.994081633
poll,4600,718667091288,718667091288,45.994580499
poll,4600,718667096294,718667096296,45.995102041
poll,4600,718667101303,718667101303,45.995600907
poll,4600,718667106318,718667106318,45.996099773
poll,4600,718667111320,718667111321,45.996598639
poll,4600,718667116338,718667116338,45.997097506
poll,4600,718667121350,718667121351,45.997596372
poll,4600,718667126363,718667126364,45.998095238
poll,4600,718667131382,718667131382,45.998594104
poll,4600,718667136394,718667136394,45.999092971
poll,4610,718668050859,718668050864,46.090544218
poll,4610,718668055887,718668055887,46.091043084
poll,4610,718668060891,718668060892,46.091541950
poll,4610,718668065894,718668065895,46.092063492
poll,4610,718668070898,718668070898,46.092562358
poll,4610,718668075914,718668075915,46.093061224
poll,4610,718668080927,718668080928,46.093560091
poll,4610,718668085944,718668085945,46.094058957
poll,4610,718668090956,718668090956,46.094557823
poll,4610,718668095970,718668095971,46.095056689
poll,4610,718668100977,718668100978,46.095555556
poll,4610,718668105995,718668105996,46.096054422
poll,4610,718668111011,718668111011,46.096575964
poll,4610,718668116022,718668116023,46.097074830
poll,4610,718668121036,718668121037,46.097573696
poll,4610,718668126045,718668126045,46.098072562
poll,4610,718668131050,718668131050,46.098571429
poll,4610,718668136054,718668136055,46.099070295
poll,4620,718669051065,718669051066,46.190566893
poll,4620,718669056080,718669056081,46.191065760
poll,4620,718669061091,718669061091,46.191564626
poll,4620,718669066106,718669066107,46.192063492
poll,4620,718669071117,718669071117,46.192562358
poll,4620,718669076133,718669076133,46.193083900
poll,4620,718669081151,718669081151,46.193582766
poll,4620,718669086169,718669086171,46.194081633
poll,4620,718669091187,718669091189,46.194580499
poll,4620,718669096206,718669096208,46.195079365
poll,4620,718669101212,718669101213,46.195578231
poll,4620,718669106227,718669106227,46.196077098
poll,4620,718669111241,718669111241,46.196575964
poll,4620,718669116255,718669116256,46.197097506
poll,4620,718669121259,718669121259,46.197596372
poll,4620,718669126302,718669126303,46.198095238
poll,4620,718669131316,718669131317,46.198594104
poll,4620,718669136320,718669136321,46.199092971
poll,4630,718670050979,718670050980,46.290566893
poll,4630,718670055992,718670055992,46.291065760
poll,4630,718670061001,718670061002,46.291564626
poll,4630,718670066015,718670066015,46.292063492
poll,4630,718670071028,718670071028,46.292585034
poll,4630,718670076041,718670076042,46.293083900
poll,4630,718670081051,718670081051,46.293582766
poll,4630,718670086066,718670086067,46.294081633
poll,4630,718670091077,718670091082,46.294580499
poll,4630,718670096098,718670096099,46.295079365
poll,4630,718670101114,718670101115,46.295578231
poll,4630,718670106130,718670106131,46.296077098
poll,4630,718670111146,718670111146,46.296598639
poll,4630,718670116157,718670116157,46.297097506
poll,4630,718670121170,718670121171,46.297596372
poll,4630,718670126181,718670126181,46.298095238
poll,4630,718670131195,718670131196,46.298594104
poll,4630,718670136208,718670136208,46.299092971
poll,4640,718671051029,718671051030,46.390566893
poll,4640,718671056039,718671056040,46.391065760
poll,4640,718671061046,718671061046,46.391564626
poll,4640,718671066059,718671066070,46.392063492
poll,4640,718671071090,718671071091,46.392562358
poll,4640,718671076101,718671076102,46.393061224
poll,4640,718671081113,718671081114,46.393560091
poll,4640,718671086124,718671086124,46.394058957
poll,4640,718671091132,718671091133,46.394557823
poll,4640,718671096146,718671096147,46.395079365
poll,4640,718671101156,718671101156,46.395578231
poll,4640,718671106163,718671106163,46.396077098
poll,4640,718671111174,718671111174,46.396575964
poll,4640,718671116183,718671116183,46.397074830
poll,4640,718671121195,718671121196,46.397573696
poll,4640,718671126208,718671126208,46.398072562
poll,4640,718671131219,718671131220,46.398571429
poll,4640,718671136235,718671136236,46.399070295
poll,4650,718672051898,718672051900,46.490634921
poll,4650,718672056912,718672056913,46.491133787
poll,4650,718672061922,718672061922,46.491632653
poll,4650,718672066923,718672066934,46.492131519
poll,4650,718672071953,718672071954,46.492630385
poll,4650,718672076963,718672076964,46.493151927
poll,4650,718672081970,718672081970,46.493650794
poll,4650,718672086975,718672086976,46.494149660
poll,4650,718672091983,718672091983,46.494648526
poll,4650,718672096993,718672096994,46.495147392
poll,4650,718672101998,718672101998,46.495646259
poll,4650,718672107007,718672107008,46.496145125
poll,4650,718672112023,718672112024,46.496643991
poll,4650,718672117028,718672117029,46.497142857
poll,4650,718672122033,718672122034,46.497641723
poll,4650,718672127039,718672127039,46.498140590
poll,4650,718672132045,718672132045,46.498639456
poll,4650,718672137047,718672137051,46.499138322
poll,4660,718673051987,718673051989,46.590634921
poll,4660,718673057007,718673057008,46.591133787
poll,4660,718673062013,718673062013,46.591632653
poll,4660,718673067024,718673067025,46.592131519
poll,4660,718673072043,718673072043,46.592630385
poll,4660,718673077056,718673077060,46.593129252
poll,4660,718673082081,718673082087,46.593650794
poll,4660,718673087098,718673087099,46.594149660
poll,4660,718673092113,718673092113,46.594648526
poll,4660,718673097128,718673097128,46.595147392
poll,4660,718673102132,718673102132,46.595646259
poll,4660,718673107137,718673107138,46.596145125
poll,4660,718673112155,718673112156,46.596643991
poll,4660,718673117172,718673117173,46.597142857
poll,4660,718673122191,718673122192,46.597641723
poll,4660,718673127198,718673127199,46.598163265
poll,4660,718673132216,718673132217,46.598662132
poll,4660,718673137229,718673137229,46.599160998
poll,4670,718674051496,718674051497,46.690589569
poll,4670,718674056501,718674056502,46.691088435
poll,4670,718674061507,718674061507,46.691587302
poll,4670,718674066520,718674066520,46.692086168
poll,4670,718674071535,718674071536,46.692607710
poll,4670,718674076552,718674076552,46.693106576
poll,4670,718674081567,718674081568,46.693605442
poll,4670,718674086584,718674086584,46.694104308
poll,4670,718674091586,718674091587,46.694603175
poll,4670,718674096601,718674096602,46.695102041
